EmployeeID,Age,Gender,Department,Tenure,PerformanceScore,JobSatisfaction,EngagementScore,TrainingHours,PromotionLastYear,Turnover
451,45,M,HR,5,2.3,3.9,3.8,55,No,1
452,44,M,HR,5,1.8,4.8,2.1,54,Yes,0
453,32,M,Marketing,7,2.1,2.5,1.4,66,Yes,0
454,34,M,HR,3,2.1,2.5,1.6,7,No,0
455,63,F,HR,3,2.0,3.9,3.4,23,No,0
456,37,M,HR,9,3.1,2.2,2.1,63,Yes,0
457,30,F,IT,7,4.9,1.0,2.9,70,Yes,1
458,59,F,Finance,1,2.2,2.3,4.9,85,No,0
459,53,F,Sales,4,3.9,3.2,3.1,13,No,0
460,38,F,Marketing,7,3.1,4.7,1.6,21,Yes,1
461,26,F,Marketing,7,2.9,4.5,4.4,50,Yes,1
462,32,F,Sales,2,1.5,2.0,3.9,20,No,0
463,46,M,IT,9,4.0,5.0,4.1,66,Yes,1
464,36,F,Sales,3,3.5,4.8,5.0,71,Yes,1
465,62,F,Finance,4,1.5,4.3,5.0,97,Yes,1
466,51,M,HR,9,2.4,4.6,4.6,49,No,0
467,39,F,Marketing,3,2.5,4.3,1.5,3,Yes,0
468,23,F,Sales,6,3.7,4.3,4.7,63,Yes,1
469,52,F,Finance,6,1.6,1.4,4.3,57,Yes,1
470,53,M,Marketing,8,1.8,4.2,2.4,49,Yes,0
471,55,F,IT,9,2.6,2.6,1.8,60,Yes,0
472,48,M,Marketing,6,4.1,1.0,2.2,71,No,0
473,24,M,HR,5,2.4,3.9,3.5,49,No,1
474,52,F,Sales,4,2.3,2.5,4.6,68,No,1
475,27,F,Marketing,8,4.1,1.3,4.1,89,No,0
476,33,F,Finance,4,4.8,3.4,3.8,77,No,0
477,59,M,Finance,5,1.6,3.4,4.3,63,No,1
478,57,M,Sales,8,3.2,3.1,2.1,88,No,0
479,41,M,IT,6,4.0,3.5,3.0,14,Yes,1
480,18,F,IT,9,2.4,4.3,4.0,14,Yes,0
481,55,M,IT,2,4.7,3.7,3.7,2,Yes,0
482,19,F,Finance,3,3.6,2.9,4.4,79,No,1
483,53,M,Sales,5,3.4,3.6,3.8,34,Yes,1
484,38,M,Marketing,1,3.9,1.4,4.3,82,Yes,1
485,37,F,Sales,7,3.1,1.7,1.3,23,Yes,1
486,52,F,Marketing,1,1.5,1.7,1.6,39,Yes,1
487,37,F,Marketing,1,1.1,1.3,4.4,13,No,1
488,53,F,Finance,5,2.8,4.0,1.6,83,No,0
489,49,F,Marketing,9,3.9,2.9,1.1,56,Yes,1
490,52,F,IT,6,2.0,3.0,1.2,91,Yes,1
491,45,M,IT,3,4.2,3.1,2.6,45,No,0
492,39,M,Marketing,1,4.8,1.7,1.1,2,No,0
493,35,F,IT,2,2.9,1.7,1.2,27,Yes,0
494,63,F,Finance,6,1.2,1.8,3.1,42,Yes,0
495,47,F,HR,2,3.8,4.7,3.9,59,Yes,0
496,18,M,Sales,2,4.9,1.5,2.7,85,Yes,0
497,60,M,IT,1,2.7,2.7,2.2,95,No,1
498,62,F,HR,8,3.3,2.3,2.2,42,No,0
499,46,F,Finance,5,4.2,5.0,3.5,19,Yes,1
500,39,F,Finance,3,4.4,4.2,1.8,65,Yes,1
501,39,M,HR,1,4.6,2.2,3.4,40,No,1
502,38,F,IT,2,3.2,4.7,4.8,11,Yes,1
503,36,M,HR,4,1.8,2.8,3.0,61,Yes,1
504,35,M,HR,7,1.0,1.3,4.1,34,No,0
505,53,M,IT,4,1.9,3.4,4.3,31,Yes,0
506,50,M,HR,1,4.8,2.9,1.7,34,No,1
507,20,M,Finance,3,2.6,3.7,1.2,9,Yes,0
508,46,M,Sales,5,3.8,1.8,3.4,66,No,1
509,19,F,Finance,7,1.1,4.7,2.7,25,Yes,1
510,34,M,Sales,1,1.8,1.4,3.3,75,Yes,1
511,41,F,Sales,8,2.2,4.4,3.3,71,Yes,1
512,32,M,Sales,6,4.9,2.0,1.5,58,Yes,1
513,21,F,HR,2,3.8,2.4,4.8,69,No,0
514,30,F,IT,5,2.1,1.7,1.9,11,No,1
515,60,F,Finance,5,4.8,2.5,3.2,40,Yes,1
516,50,M,Marketing,9,2.8,3.4,2.9,78,Yes,0
517,45,F,Finance,8,4.8,3.9,1.8,55,No,0
518,43,M,HR,2,3.8,2.5,2.4,70,No,0
519,33,F,HR,9,3.1,3.3,2.8,37,No,0
520,27,F,Marketing,3,4.1,1.5,1.2,6,Yes,1
521,40,M,Marketing,7,1.0,1.4,2.6,90,No,1
522,28,M,IT,6,2.9,1.3,1.6,24,Yes,1
523,19,M,Marketing,3,4.0,4.2,4.3,40,Yes,1
524,41,F,Sales,3,3.4,2.5,2.0,65,No,1
525,56,F,HR,8,1.2,4.0,1.2,57,No,0
526,22,M,IT,5,4.5,3.8,2.8,74,No,1
527,31,F,Finance,4,2.9,1.8,3.8,26,No,1
528,21,F,Finance,6,3.6,4.0,1.1,92,Yes,0
529,33,M,IT,8,3.7,3.9,1.7,94,Yes,1
530,33,F,Sales,6,2.5,4.2,1.7,58,No,0
531,47,F,Sales,5,2.3,1.7,4.6,8,No,1
532,54,M,Marketing,6,3.5,4.6,4.0,20,Yes,1
533,42,F,Finance,8,2.8,2.5,2.8,50,Yes,0
534,22,F,Sales,6,4.5,5.0,2.7,34,Yes,0
535,42,F,IT,3,1.6,4.0,4.8,41,No,1
536,60,M,IT,2,1.3,2.7,4.6,14,No,1
537,28,M,HR,4,2.3,3.5,4.3,63,Yes,0
538,44,M,IT,8,3.7,2.1,1.2,57,Yes,1
539,53,F,Finance,5,2.7,3.8,2.9,54,Yes,1
540,29,M,IT,3,3.1,1.1,4.5,76,Yes,0
541,34,M,Finance,7,3.8,3.1,1.6,9,No,1
542,24,F,HR,6,3.4,1.7,3.8,1,Yes,1
543,34,F,Marketing,1,3.3,3.8,4.9,67,No,1
544,40,F,Marketing,1,2.6,5.0,1.5,50,No,1
545,20,F,Finance,7,3.2,2.5,4.7,70,Yes,1
546,23,M,Finance,2,4.0,4.1,2.6,57,No,0
547,49,M,Sales,1,1.1,3.9,4.1,59,Yes,0
548,44,F,IT,2,1.9,3.7,2.6,69,No,1
549,56,F,IT,4,4.2,3.1,3.4,10,Yes,1
550,36,M,Marketing,8,2.5,4.4,2.7,95,Yes,0
551,48,M,Finance,8,4.6,4.3,1.5,96,No,0
552,19,M,Sales,5,1.0,1.4,4.9,29,No,1
553,29,F,Marketing,8,3.6,2.3,2.0,82,No,1
554,42,M,Finance,7,2.3,2.9,4.9,80,Yes,0
555,62,M,HR,5,2.0,2.5,1.7,88,Yes,1
556,62,M,Marketing,5,1.7,2.6,2.4,21,No,1
557,22,F,Finance,2,3.4,2.5,1.5,0,Yes,0
558,25,F,IT,3,1.2,2.3,3.4,47,Yes,1
559,22,M,Finance,3,1.3,3.4,2.2,67,Yes,1
560,45,F,HR,4,3.6,3.3,3.5,19,Yes,1
561,31,M,Marketing,9,3.5,1.7,3.0,28,Yes,1
562,49,F,Marketing,4,3.1,2.3,4.6,75,No,1
563,33,F,Finance,7,2.5,2.9,2.4,12,Yes,1
564,26,M,HR,3,2.5,2.8,4.5,90,Yes,1
565,31,M,HR,7,4.2,3.5,2.3,74,No,1
566,49,F,Sales,7,2.3,4.7,2.9,25,Yes,1
567,51,M,Finance,4,2.7,3.3,2.6,38,No,0
568,50,F,Finance,8,2.2,4.6,3.8,17,No,1
569,49,M,Marketing,4,1.6,2.2,1.2,44,Yes,1
570,50,F,Marketing,3,2.4,1.9,4.0,30,No,1
571,25,M,IT,5,2.6,4.7,2.5,10,No,0
572,40,M,Marketing,3,3.1,2.5,1.5,67,Yes,1
573,58,F,Marketing,2,3.7,1.8,1.2,25,No,0
574,29,F,Finance,1,4.9,3.4,3.7,11,Yes,0
575,32,M,HR,4,3.1,4.7,5.0,35,Yes,0
576,51,M,IT,1,2.7,2.4,1.4,57,Yes,1
577,40,M,Finance,2,3.2,4.4,2.4,29,No,1
578,21,M,HR,4,2.8,1.3,1.4,89,Yes,0
579,60,F,Sales,1,4.0,3.4,4.5,21,Yes,0
580,51,F,Sales,3,3.0,2.6,2.3,99,No,1
581,38,F,HR,5,4.1,3.6,3.0,6,Yes,0
582,18,F,HR,9,2.0,1.4,1.7,95,No,1
583,21,F,Finance,3,4.8,2.5,4.4,69,No,1
584,36,F,Sales,7,4.7,3.8,3.8,41,No,1
585,28,M,Finance,5,1.7,2.1,3.8,0,Yes,0
586,57,F,Sales,4,1.9,2.5,2.8,17,No,0
587,53,M,Marketing,4,3.8,3.3,2.7,42,No,0
588,19,M,IT,8,4.7,4.0,1.3,7,No,0
589,39,F,Sales,4,4.9,2.6,2.1,90,Yes,0
590,60,F,Finance,3,2.9,1.5,2.2,5,No,1
591,43,M,HR,1,2.3,4.2,1.6,14,No,1
592,44,F,IT,9,1.7,4.2,4.2,71,Yes,1
593,23,F,HR,4,3.4,1.3,1.1,46,No,0
594,44,M,Marketing,5,4.0,1.1,4.5,26,No,0
595,49,M,HR,3,2.3,3.5,3.9,93,No,1
596,48,F,Finance,5,2.8,4.7,4.6,9,No,1
597,26,M,HR,1,3.2,1.7,1.5,12,No,1
598,51,F,IT,2,1.6,3.0,3.0,86,Yes,0
599,57,F,Finance,8,3.4,2.1,2.8,13,Yes,0
600,55,F,HR,6,4.7,1.5,4.1,30,Yes,1
601,57,F,Marketing,7,3.5,2.3,3.8,59,No,0
602,46,M,Marketing,1,2.9,3.5,1.1,73,Yes,1
603,52,M,Finance,1,1.4,4.3,1.8,1,No,0
604,50,F,HR,3,4.9,4.6,1.4,42,No,0
605,30,F,Marketing,9,3.3,2.0,5.0,13,Yes,0
606,51,F,HR,9,3.3,2.1,3.0,49,Yes,1
607,38,M,IT,5,3.4,1.4,4.5,20,No,0
608,23,F,Marketing,2,2.3,1.3,1.8,98,No,0
609,62,F,Sales,9,1.9,2.1,4.0,70,Yes,0
610,34,F,Marketing,1,4.9,4.8,3.0,14,No,0
611,34,F,HR,5,2.2,3.2,4.6,85,No,0
612,37,F,Marketing,3,3.5,3.2,3.2,56,No,1
613,37,F,HR,8,2.3,3.3,2.9,24,Yes,1
614,30,M,Finance,4,1.8,4.2,2.7,66,No,1
615,30,M,Sales,4,4.5,3.5,2.2,73,Yes,1
616,51,M,Finance,6,4.3,4.1,4.4,43,Yes,0
617,36,M,HR,6,3.3,4.1,2.6,88,Yes,1
618,57,M,HR,8,3.1,1.8,1.7,54,Yes,1
619,58,F,Sales,6,2.4,1.6,4.1,32,Yes,1
620,62,F,HR,5,1.3,1.3,4.3,54,No,0
621,59,F,HR,3,3.7,2.1,2.9,56,Yes,0
622,48,M,Sales,3,4.3,2.1,3.9,76,Yes,0
623,45,M,Sales,2,3.4,4.6,1.1,28,No,1
624,37,F,Marketing,8,3.6,2.7,3.3,39,No,0
625,63,F,IT,9,2.0,3.9,3.9,47,Yes,1
626,52,F,HR,1,3.7,2.1,3.4,74,No,1
627,27,F,Marketing,2,4.5,3.6,1.8,34,No,0
628,53,M,Finance,3,1.6,4.6,3.0,95,No,1
629,26,F,Finance,7,1.1,1.8,4.7,70,No,0
630,36,M,Sales,3,1.8,4.8,3.7,73,No,0
631,33,M,IT,2,3.2,4.2,1.8,55,No,0
632,60,M,IT,6,3.6,2.7,3.9,35,Yes,1
633,45,M,IT,3,2.5,4.9,3.0,69,No,0
634,29,M,Sales,8,1.3,1.8,1.8,15,Yes,1
635,61,F,HR,6,4.8,1.8,1.1,88,No,1
636,25,F,Marketing,8,2.8,2.2,2.5,54,No,1
637,63,F,IT,7,3.6,4.6,4.7,27,Yes,0
638,30,M,Marketing,6,2.4,4.1,1.7,10,No,0
639,19,F,HR,7,4.6,3.9,4.6,62,Yes,0
640,18,M,Sales,3,1.3,3.8,1.9,92,No,0
641,21,F,HR,1,4.3,2.5,4.9,15,No,0
642,18,F,HR,1,1.7,2.6,1.7,1,Yes,0
643,38,F,Finance,7,3.2,1.9,2.9,45,Yes,1
644,43,M,Marketing,5,3.3,1.0,1.9,97,No,1
645,63,M,Marketing,4,2.2,2.0,4.5,59,No,1
646,59,F,Sales,2,4.8,1.4,4.4,33,Yes,1
647,29,F,Finance,8,4.2,4.2,3.0,20,No,1
648,45,M,HR,8,3.3,2.9,2.3,26,Yes,0
649,53,F,Marketing,9,4.2,4.4,3.5,14,No,1
650,29,F,Finance,4,4.6,2.7,1.1,86,No,1
651,21,F,IT,5,2.3,4.9,4.6,99,No,1
652,64,M,Marketing,7,2.4,4.5,4.9,97,Yes,1
653,59,M,Marketing,2,3.9,2.3,4.4,68,No,1
654,59,F,Finance,8,3.8,1.3,3.1,90,Yes,0
655,63,F,Finance,9,4.2,1.9,4.5,16,Yes,1
656,18,M,Sales,4,3.3,4.1,2.1,19,No,1
657,50,M,Marketing,8,1.0,2.6,2.2,21,Yes,0
658,32,F,Marketing,8,4.0,3.5,4.2,37,No,0
659,43,F,HR,4,1.9,4.9,3.6,74,Yes,1
660,45,F,HR,7,4.4,2.0,4.8,55,Yes,0
661,30,F,IT,8,2.3,1.6,3.1,90,No,0
662,23,M,IT,7,3.9,1.4,3.4,50,No,1
663,36,M,IT,5,1.4,1.8,2.1,76,No,0
664,48,M,IT,7,1.8,2.4,2.3,90,No,1
665,40,M,Finance,4,3.3,3.8,4.8,24,Yes,0
666,54,M,Sales,7,2.5,3.8,4.8,98,No,1
667,36,M,IT,2,4.8,1.1,3.3,27,No,0
668,63,M,HR,2,4.7,1.3,2.6,98,Yes,0
669,25,M,Finance,1,3.0,2.0,2.5,86,Yes,0
670,29,F,HR,2,4.5,4.2,4.5,54,Yes,1
671,32,M,HR,6,3.0,4.5,3.3,11,Yes,1
672,24,F,HR,9,2.2,2.9,1.2,32,No,1
673,33,M,IT,4,4.3,1.4,4.2,36,No,0
674,41,M,Finance,8,1.1,2.8,3.4,59,Yes,1
675,62,M,Finance,6,4.6,2.3,1.0,3,No,0
676,23,M,Finance,5,3.4,1.3,1.8,2,No,0
677,26,F,IT,9,4.2,1.8,2.4,59,No,0
678,62,F,IT,1,1.9,1.8,4.3,1,No,1
679,45,F,Sales,9,2.4,1.6,3.7,67,Yes,1
680,45,M,Marketing,8,2.7,4.0,4.1,63,No,0
681,36,M,Finance,9,4.9,4.4,3.7,67,Yes,0
682,22,M,IT,7,3.1,2.3,1.7,97,Yes,0
683,62,F,IT,2,3.6,4.5,1.6,79,No,1
684,48,M,HR,5,3.2,2.4,2.2,40,Yes,0
685,51,M,Marketing,8,3.1,4.4,2.7,70,No,0
686,49,M,IT,7,3.7,3.7,3.6,60,Yes,0
687,23,M,Finance,6,2.2,3.8,2.5,78,No,0
688,64,M,IT,5,2.8,1.2,4.2,69,No,1
689,59,M,Sales,1,3.1,3.2,4.3,92,No,1
690,46,M,Sales,5,3.9,4.9,2.6,94,No,1
691,33,M,IT,6,2.0,2.8,1.5,30,No,0
692,36,F,Sales,4,3.6,1.8,1.8,67,No,1
693,44,M,Sales,6,3.1,2.9,2.1,89,Yes,1
694,29,F,Marketing,2,4.9,3.3,2.3,65,Yes,1
695,44,M,HR,3,2.5,1.3,4.4,84,No,1
696,22,F,HR,8,2.3,2.7,3.5,26,Yes,0
697,42,M,Sales,6,2.9,2.3,3.6,37,Yes,1
698,62,M,IT,9,4.3,1.9,4.4,66,Yes,1
699,35,M,Finance,6,2.4,3.3,2.6,63,No,0
700,32,M,IT,2,1.5,3.4,1.9,23,Yes,0
701,41,M,Sales,8,3.6,3.0,4.8,64,No,1
702,29,M,Finance,7,2.8,3.2,4.6,27,No,1
703,18,F,Sales,9,1.4,4.9,4.3,85,Yes,1
704,20,M,IT,8,3.7,4.1,1.8,73,Yes,0
705,22,F,IT,9,4.8,2.1,3.1,77,Yes,0
706,19,M,Sales,7,4.6,4.3,2.4,15,Yes,1
707,40,F,Marketing,9,4.4,4.4,4.5,45,Yes,0
708,55,F,Marketing,8,2.6,3.9,2.7,99,No,0
709,57,M,Marketing,2,1.0,1.6,2.0,51,No,0
710,45,F,Sales,3,1.2,2.7,4.7,25,No,0
711,21,M,Finance,4,4.4,3.8,3.2,77,Yes,1
712,41,M,Marketing,6,1.4,3.9,2.6,38,Yes,0
713,35,F,Finance,5,3.5,1.7,4.2,13,Yes,0
714,32,M,Sales,4,4.7,4.4,1.5,63,Yes,1
715,19,M,HR,5,2.9,3.8,2.6,14,No,0
716,18,F,Sales,9,3.0,1.5,4.3,60,Yes,0
717,60,M,HR,6,4.7,2.6,4.1,99,No,0
718,18,M,Sales,7,2.1,1.8,3.7,59,Yes,1
719,20,F,HR,2,2.9,1.6,4.6,20,Yes,1
720,46,M,HR,1,1.2,4.9,1.1,37,Yes,0
721,32,M,Sales,2,2.2,2.9,4.3,38,No,0
722,32,F,HR,2,3.2,2.8,3.5,78,No,1
723,56,M,Marketing,2,2.1,2.2,4.0,51,No,1
724,40,F,HR,7,2.4,2.0,5.0,55,Yes,0
725,55,F,Finance,9,1.9,1.1,1.9,33,No,1
726,43,F,IT,8,2.6,2.3,3.2,55,No,0
727,50,F,IT,3,1.4,1.2,3.2,42,Yes,0
728,34,M,HR,5,4.6,4.7,3.1,86,Yes,0
729,52,F,HR,3,1.0,1.8,3.5,13,No,1
730,59,M,Sales,3,3.3,3.7,2.5,78,No,1
731,27,M,HR,7,3.6,3.5,1.9,63,No,1
732,33,M,IT,7,3.5,4.0,4.1,21,Yes,0
733,26,M,HR,9,3.0,2.5,4.6,78,No,1
734,64,M,Marketing,6,3.1,2.7,1.7,0,Yes,0
735,28,F,IT,1,1.5,4.6,2.4,66,Yes,0
736,25,F,IT,6,2.9,3.0,3.5,81,No,0
737,47,F,IT,1,1.6,2.0,4.3,22,Yes,0
738,30,M,Marketing,6,4.0,1.2,1.3,83,Yes,0
739,30,F,IT,9,3.0,1.5,1.2,90,No,1
740,26,F,Marketing,3,4.8,2.4,1.5,0,No,0
741,22,M,HR,1,2.6,3.3,5.0,51,No,0
742,50,F,HR,6,2.5,3.2,2.3,16,Yes,0
743,18,F,Marketing,3,3.9,1.8,4.7,77,Yes,0
744,44,M,Finance,8,3.3,4.4,4.9,22,Yes,1
745,21,M,IT,8,2.2,1.7,1.8,45,Yes,0
746,19,F,Sales,7,1.8,2.0,2.1,54,No,0
747,27,M,Marketing,6,4.2,3.2,2.3,88,Yes,0
748,53,M,Sales,8,4.7,4.6,4.3,49,No,1
749,27,M,Finance,6,4.6,4.5,3.4,61,Yes,0
750,21,M,HR,6,2.3,3.8,1.1,65,No,0
751,21,F,Marketing,4,2.8,1.6,4.6,13,No,0
752,32,M,HR,5,2.4,2.0,4.8,92,Yes,1
753,53,M,IT,9,4.3,2.0,1.4,11,No,1
754,61,M,IT,9,3.7,1.4,3.0,75,Yes,1
755,33,M,IT,8,3.9,3.3,3.0,73,Yes,1
756,18,M,HR,6,2.8,4.2,4.4,27,No,1
757,53,F,Finance,5,4.1,2.0,5.0,16,No,0
758,56,M,Marketing,6,4.1,2.3,2.7,30,Yes,1
759,32,F,Finance,1,3.3,3.8,2.1,79,Yes,1
760,31,M,HR,8,4.4,3.2,2.4,12,Yes,1
761,25,F,Sales,8,1.4,3.9,3.6,50,No,1
762,60,M,Finance,4,3.8,2.9,2.0,80,No,0
763,27,F,Finance,2,3.7,2.3,3.2,67,No,0
764,21,F,Finance,8,1.9,4.0,4.2,47,Yes,1
765,41,M,Marketing,4,2.5,4.8,1.3,39,No,0
766,31,M,Marketing,4,3.3,1.8,4.3,26,No,0
767,23,F,Marketing,4,4.6,2.7,4.4,61,Yes,0
768,57,M,IT,8,2.9,3.9,3.8,45,No,1
769,59,F,IT,2,3.1,3.2,1.2,72,Yes,1
770,58,M,Marketing,1,4.4,2.0,1.0,45,Yes,0
771,18,F,Sales,6,1.5,1.9,3.9,52,Yes,0
772,47,F,IT,8,1.5,2.5,3.7,58,Yes,1
773,26,M,HR,9,3.4,3.3,3.2,48,Yes,1
774,61,F,IT,1,3.0,4.6,5.0,86,Yes,0
775,45,M,Sales,5,2.9,1.8,3.5,60,Yes,0
776,18,F,IT,7,3.3,1.2,1.9,27,Yes,1
777,38,F,Marketing,2,3.9,3.5,3.5,25,Yes,1
778,40,F,Marketing,2,2.6,4.9,1.9,45,No,0
779,40,F,IT,5,1.2,3.0,1.3,8,Yes,0
780,55,F,IT,4,4.3,3.5,4.0,37,Yes,0
781,37,F,HR,8,1.9,1.5,2.8,83,Yes,0
782,53,M,Sales,2,3.4,3.7,4.0,92,No,0
783,27,M,Finance,7,2.4,3.2,1.3,32,Yes,0
784,58,F,Marketing,4,3.4,2.6,3.8,8,No,1
785,40,M,Marketing,7,3.6,1.3,2.5,79,Yes,1
786,44,M,Marketing,5,4.9,3.6,1.2,8,Yes,1
787,28,M,Finance,3,3.5,3.6,2.0,13,Yes,1
788,45,M,Sales,2,3.0,3.1,3.9,13,Yes,0
789,48,F,Finance,3,2.1,3.3,2.1,49,No,1
790,55,M,HR,2,2.6,1.7,4.4,88,Yes,1
791,34,F,Sales,1,1.1,1.0,3.7,69,Yes,1
792,58,F,HR,5,4.7,1.2,2.4,26,Yes,0
793,58,M,Sales,5,4.9,2.4,3.2,75,No,0
794,63,F,HR,6,4.8,4.8,2.1,82,Yes,1
795,20,M,Marketing,6,2.4,3.9,2.2,86,Yes,0
796,28,F,IT,9,3.3,4.0,1.2,10,No,0
797,45,F,IT,2,2.9,4.5,4.4,89,Yes,0
798,24,M,IT,2,4.2,1.3,1.9,59,No,1
799,54,M,IT,3,3.4,4.3,3.2,66,No,1
800,52,M,IT,1,3.9,1.9,1.7,0,No,1
801,23,F,HR,9,1.4,4.2,3.8,4,Yes,1
802,37,F,Marketing,9,2.7,4.0,4.8,75,No,1
803,63,F,Sales,3,1.7,3.3,1.3,28,No,1
804,54,M,Marketing,5,4.8,1.8,4.4,78,No,0
805,48,F,Marketing,1,3.4,3.3,4.2,64,Yes,0
806,62,F,Marketing,2,4.5,2.7,2.3,35,No,0
807,35,F,Sales,3,4.4,4.5,1.9,19,No,1
808,41,M,Sales,3,2.5,2.4,1.2,92,Yes,0
809,34,M,Finance,9,1.2,2.0,3.3,62,No,0
810,48,F,Marketing,1,2.3,4.2,3.8,12,No,1
811,22,F,IT,1,4.4,4.5,2.2,29,No,0
812,51,F,IT,9,3.1,1.9,4.3,82,Yes,1
813,19,F,HR,5,3.0,4.8,2.9,65,No,1
814,46,F,Sales,4,1.5,2.2,4.4,1,Yes,1
815,26,F,IT,7,4.7,3.1,2.3,59,Yes,1
816,27,F,Finance,4,3.6,4.1,1.3,52,No,0
817,54,F,Finance,8,3.0,1.1,1.1,55,Yes,0
818,49,M,Finance,3,1.4,4.5,1.2,97,No,1
819,58,F,HR,1,4.0,3.4,3.2,56,No,0
820,47,F,Marketing,3,2.3,2.3,5.0,82,Yes,1
821,24,M,Marketing,6,4.1,2.0,3.8,50,Yes,0
822,35,M,Finance,2,1.9,1.8,1.1,81,Yes,0
823,50,F,Sales,5,2.2,3.9,4.5,15,No,1
824,32,M,Sales,6,1.2,4.4,4.7,87,No,0
825,18,F,Marketing,1,1.9,2.6,1.1,30,Yes,0
826,34,F,Marketing,2,2.9,1.5,3.3,44,No,0
827,49,F,Finance,7,3.5,3.6,2.9,71,Yes,1
828,32,F,Sales,3,2.8,1.5,4.2,57,Yes,1
829,56,M,IT,1,1.7,4.7,4.5,18,Yes,1
830,35,M,IT,6,1.7,3.0,1.8,90,No,0
831,23,F,Sales,4,1.2,2.6,5.0,83,No,0
832,23,F,Finance,4,1.5,1.5,1.1,17,No,1
833,54,M,Marketing,7,2.6,2.4,1.0,60,Yes,0
834,26,M,IT,1,5.0,3.7,1.6,40,Yes,1
835,28,M,Finance,6,1.0,3.1,3.1,89,Yes,1
836,64,M,Marketing,8,3.0,2.0,3.5,22,Yes,1
837,54,M,Finance,9,2.3,3.4,2.3,30,Yes,0
838,61,F,HR,6,4.8,1.2,2.6,27,No,1
839,44,F,Sales,6,2.0,1.7,2.2,85,Yes,1
840,57,M,Sales,4,4.5,4.6,4.9,21,No,1
841,54,F,IT,2,2.5,3.9,3.3,44,No,1
842,56,F,Marketing,4,1.2,1.8,3.7,11,No,0
843,18,M,HR,4,3.8,2.4,4.5,85,No,0
844,57,F,Sales,1,2.3,2.8,3.7,95,No,1
845,56,M,Sales,5,1.5,4.8,1.4,34,No,0
846,58,F,Sales,1,3.2,3.8,3.7,18,Yes,1
847,37,F,Finance,2,1.4,3.2,2.4,17,Yes,1
848,19,F,IT,8,1.3,1.4,2.4,22,Yes,0
849,45,F,Sales,2,2.3,2.5,2.4,51,No,0
850,42,M,Marketing,7,3.4,1.4,2.9,64,No,0
851,36,F,Marketing,5,4.1,3.9,2.9,7,No,1
852,54,M,Finance,1,4.9,3.7,2.6,5,No,1
853,53,M,Finance,6,2.3,3.0,3.2,77,Yes,1
854,32,M,Sales,9,1.7,3.2,3.4,47,No,1
855,41,F,Sales,9,3.2,4.0,4.3,45,Yes,1
856,51,M,Sales,2,3.9,1.6,3.7,68,No,0
857,31,F,Finance,1,1.6,3.0,2.8,40,No,0
858,35,M,Marketing,2,4.4,4.0,2.3,95,Yes,1
859,58,M,Marketing,9,2.5,1.3,3.4,85,Yes,0
860,39,F,IT,9,1.7,4.0,1.3,62,Yes,1
861,41,F,Finance,8,4.3,1.7,1.5,61,No,1
862,26,F,IT,9,2.0,2.3,1.7,57,No,0
863,24,M,Sales,6,3.2,4.0,3.3,63,Yes,0
864,47,F,IT,4,5.0,3.3,3.6,24,Yes,0
865,29,F,HR,9,1.6,4.4,3.7,12,No,0
866,58,F,Finance,4,3.0,2.4,2.1,92,Yes,1
867,47,M,Marketing,4,4.4,2.9,2.3,85,No,1
868,47,F,Finance,2,2.3,1.4,3.2,81,No,1
869,31,F,IT,8,2.1,4.4,3.6,27,Yes,1
870,49,F,HR,7,1.2,1.8,1.2,29,No,1
871,29,F,Finance,7,2.1,2.6,4.7,58,Yes,0
872,24,M,IT,3,2.5,1.1,1.1,90,No,1
873,49,F,IT,4,3.0,3.6,4.6,70,No,1
874,40,M,Sales,9,3.3,2.9,1.9,45,Yes,1
875,37,F,IT,4,1.7,3.2,3.0,28,Yes,0
876,27,F,IT,2,3.0,2.5,1.2,51,No,1
877,36,F,IT,1,1.3,4.5,1.9,77,No,0
878,26,F,Marketing,2,2.9,1.8,4.9,79,Yes,0
879,23,F,Finance,1,3.4,3.7,3.2,17,Yes,0
880,54,M,Marketing,2,4.5,1.4,3.8,92,Yes,1
881,40,M,HR,1,3.8,4.5,3.9,81,Yes,0
882,41,M,Finance,8,4.8,2.4,1.9,14,No,1
883,58,F,Finance,9,4.4,2.1,3.2,22,Yes,1
884,42,F,HR,7,2.6,2.9,4.9,92,Yes,0
885,55,F,HR,3,4.7,4.6,3.8,14,Yes,1
886,20,F,Marketing,7,3.5,3.5,3.0,34,Yes,1
887,45,F,Marketing,2,4.1,2.5,1.1,28,No,0
888,52,M,Finance,9,4.7,2.7,4.6,74,Yes,1
889,58,M,HR,4,1.6,1.5,2.6,7,No,0
890,40,F,Marketing,1,3.8,4.0,1.3,89,Yes,0
891,34,F,Finance,1,1.0,2.2,4.6,80,No,1
892,56,F,Marketing,1,1.3,3.1,2.6,7,Yes,1
893,63,F,IT,9,4.4,4.8,1.9,90,No,1
894,18,M,Sales,4,4.7,1.1,1.0,83,Yes,0
895,53,M,Marketing,4,2.4,4.2,4.9,34,No,1
896,39,M,Finance,8,2.0,2.5,2.9,34,Yes,0
897,24,M,Finance,9,2.5,2.9,2.5,48,No,0
898,27,M,Marketing,6,3.8,3.2,1.1,0,Yes,0
899,46,F,IT,8,4.7,3.7,4.8,13,No,1
900,38,F,Marketing,6,5.0,4.9,1.6,23,No,1
901,61,M,IT,1,2.1,2.9,3.3,84,Yes,0
