CustomerID,Age,Gender,Location,PurchaseFrequency,AvgOrderValue,TimeSinceLastPurchase,Churn
474,25,M,"Port Mary, New Jersey",11,40.45,339,0
475,19,M,"Staceyshire, South Carolina",10,139.16,191,0
476,21,M,"Taylorstad, Illinois",15,185.36,1,1
477,53,F,"Port Cherylborough, Nevada",13,181.73,161,0
478,44,F,"Scottville, South Dakota",2,140.48,241,0
479,53,F,"Piercebury, South Dakota",1,137.33,250,0
480,50,F,"Julieshire, Nebraska",18,109.42,200,1
481,64,F,"Lucasborough, Michigan",10,156.72,191,0
482,20,M,"South Cassandra, Colorado",15,66.1,154,1
483,21,F,"Port Cindy, Mississippi",14,56.36,278,1
484,65,F,"West Danielleshire, Connecticut",19,164.51,165,0
485,23,M,"Ethanton, Kentucky",14,103.5,9,1
486,28,M,"Tammyberg, Kentucky",3,140.14,219,1
487,40,F,"Clarkchester, Michigan",4,192.51,160,1
488,45,F,"New Lauraview, New Mexico",13,148.83,44,1
489,49,F,"Savagechester, Minnesota",2,65.28,102,0
490,36,M,"Lake Mariabury, Delaware",14,119.54,7,1
491,55,F,"Lloydmouth, New Jersey",10,84.34,64,1
492,49,F,"West Matthew, California",8,157.78,83,1
493,61,F,"Port Steven, Arizona",12,188.32,39,1
494,34,F,"Townsendside, Washington",16,129.6,38,0
495,19,F,"Randallburgh, Colorado",1,120.07,108,0
496,21,M,"Gonzalezville, Idaho",9,15.42,19,1
497,25,M,"East Jermaineville, Missouri",17,82.98,300,0
498,36,M,"North Annaburgh, Missouri",12,157.87,253,1
499,45,F,"Port Deborahberg, Texas",5,127.39,6,0
500,43,F,"West Cynthia, Oklahoma",5,114.38,155,1
501,26,M,"North Melissa, Minnesota",10,155.4,146,1
502,58,M,"East Ambermouth, Washington",1,161.04,250,0
503,61,F,"Jenniferside, Missouri",5,174.2,165,1
504,69,M,"Port Stephenbury, New Mexico",10,23.4,38,0
505,64,M,"New Joanne, Rhode Island",8,181.11,318,0
506,43,F,"Franklinfort, New York",16,166.33,258,0
507,47,F,"Jessicafurt, Pennsylvania",10,70.43,79,0
508,57,F,"Orrside, South Carolina",6,155.02,246,1
509,21,M,"Smithview, California",3,90.66,315,1
510,38,M,"Johnsonchester, Louisiana",9,149.29,22,0
511,24,M,"Mitchellburgh, Rhode Island",6,28.17,113,1
512,67,F,"West Tracey, Colorado",18,47.94,173,0
513,67,M,"North Adamside, Colorado",15,189.92,70,1
514,69,F,"Martinezland, Massachusetts",10,151.33,15,0
515,52,F,"South Melissa, Hawaii",15,51.17,85,1
516,32,F,"North Johnmouth, Arizona",13,23.75,243,1
517,21,M,"Lake Chrisfurt, Tennessee",19,55.29,319,1
518,69,F,"Rodneychester, Georgia",6,192.23,289,1
519,25,M,"Susanview, Vermont",3,163.0,37,1
520,50,F,"West Lindsayberg, Pennsylvania",18,184.89,251,0
521,25,M,"Taylorside, Wisconsin",7,46.38,121,0
522,31,M,"Tammyport, Oregon",7,16.52,260,0
523,59,M,"Michaelfurt, Maryland",10,128.66,115,1
524,37,F,"Wilsonside, Georgia",5,26.82,84,0
525,38,M,"Smithmouth, Tennessee",1,39.02,337,0
526,45,M,"New Phyllishaven, Tennessee",4,42.69,166,0
527,62,M,"Lunastad, Washington",8,15.51,72,0
528,64,F,"Jenniferburgh, Pennsylvania",3,45.66,69,1
529,38,M,"Hughesville, Delaware",7,40.35,269,1
530,40,M,"North Carmen, West Virginia",4,32.37,58,0
531,61,M,"Brittanymouth, South Dakota",11,24.82,158,0
532,42,M,"New Robertland, Utah",3,110.46,33,1
533,27,M,"Kelliport, Indiana",16,70.99,193,1
534,26,M,"Carlsonmouth, Tennessee",8,134.41,164,1
535,45,F,"Port Ricardochester, Montana",8,111.9,228,1
536,69,M,"Cindyberg, New York",9,132.97,130,1
537,29,F,"Chambersview, Wisconsin",5,116.96,52,1
538,49,F,"Lake Aliciatown, North Carolina",2,124.71,33,1
539,38,F,"West Sheila, Idaho",19,160.35,294,0
540,30,F,"North Kirsten, Washington",13,51.64,47,0
541,36,M,"Susanside, Hawaii",4,136.63,264,1
542,57,F,"East Scott, North Dakota",5,192.52,154,0
543,28,M,"Davidfurt, South Dakota",5,54.3,263,1
544,57,M,"Stanleychester, Mississippi",19,148.88,184,1
545,39,M,"New Jenniferchester, Arkansas",16,129.91,211,1
546,55,F,"Nicolemouth, Idaho",14,47.96,97,1
547,21,F,"East Amandashire, Pennsylvania",14,56.11,321,0
548,40,F,"Christopherburgh, Utah",15,99.13,170,1
549,29,M,"South Louisburgh, Indiana",15,51.92,251,0
550,24,F,"Garciahaven, Mississippi",14,166.13,66,1
551,49,F,"North Alicia, Indiana",11,87.16,93,0
552,31,F,"South Martinberg, Alabama",5,20.6,339,1
553,54,F,"Kennethville, Washington",16,77.75,107,1
554,59,M,"New Brianstad, Arkansas",4,194.91,264,1
555,47,M,"North Williamport, Missouri",3,192.03,27,1
556,39,M,"Port Dawn, Colorado",14,35.44,168,1
557,29,F,"Cabreraberg, Delaware",17,121.59,44,1
558,69,M,"Port Megan, Oklahoma",11,167.7,110,1
559,33,F,"Lake Mark, Delaware",6,175.73,151,1
560,54,F,"New Ashleyburgh, Wisconsin",2,20.09,267,1
561,18,M,"Loriside, Vermont",2,56.48,216,1
562,50,F,"South Michael, Missouri",3,81.27,50,0
563,53,F,"New Sarahview, Maine",15,120.73,320,0
564,54,F,"Lopezbury, Maine",17,136.57,188,0
565,18,F,"Shannonfort, Indiana",16,38.23,174,0
566,35,F,"Lake Stephaniefort, Texas",17,104.66,264,0
567,56,M,"Keithfort, California",2,196.32,41,1
568,28,M,"South Alan, New Mexico",19,61.31,5,0
569,59,F,"South Cassandrachester, Massachusetts",17,120.39,173,1
570,28,F,"Lake Juanborough, Colorado",17,141.61,161,0
571,47,F,"West Yvonneborough, North Dakota",17,160.88,159,0
572,50,M,"Port Sara, Washington",2,93.14,95,1
573,56,M,"Stevensview, West Virginia",14,102.23,342,1
574,62,M,"Lake Joseph, Pennsylvania",5,132.76,101,1
575,66,F,"North Zachary, Florida",3,62.68,118,0
576,57,F,"Lake Christopherville, Michigan",12,161.93,180,1
577,26,F,"Michaelville, Mississippi",18,149.74,203,0
578,35,M,"Georgeland, Oregon",12,112.94,75,0
579,58,M,"Port Andrea, Rhode Island",15,41.5,81,1
580,19,M,"Mooreberg, Alaska",16,132.39,248,0
581,18,M,"Salinasmouth, South Dakota",19,92.72,118,1
582,28,M,"Lake Johnshire, Massachusetts",13,101.75,249,0
583,54,F,"Port Kimberly, Maine",8,186.8,26,1
584,45,F,"South Geraldberg, Idaho",5,179.89,124,1
585,18,M,"Moodymouth, North Dakota",16,112.45,55,0
586,61,F,"New Patrick, New Mexico",3,28.43,26,1
587,41,M,"East Charlesview, Louisiana",12,187.41,149,1
588,64,M,"West Chelsea, Rhode Island",2,31.74,36,1
589,21,M,"Scottville, Utah",15,47.18,311,1
590,67,M,"Port Martin, Utah",4,79.98,52,0
591,68,M,"Parkershire, Nevada",8,186.31,276,0
592,32,M,"Port Brittany, Kentucky",11,82.38,194,0
593,29,F,"Ronaldhaven, Texas",5,84.89,300,0
594,31,F,"West Kristentown, Florida",14,160.22,76,1
595,56,M,"South Derrick, West Virginia",4,45.67,246,1
596,66,F,"Dianaport, Kansas",15,166.61,291,0
597,65,F,"East Victorbury, Oklahoma",2,44.19,178,0
598,32,M,"North Codyside, Georgia",9,181.01,303,0
599,31,F,"Hollyton, Arizona",8,88.63,339,0
600,28,F,"Bennettside, Louisiana",11,101.75,40,1
601,63,M,"Armstrongstad, New York",8,94.43,175,1
602,40,M,"New Scott, Wyoming",15,84.92,183,1
603,46,M,"North Samuel, Alabama",2,149.0,221,0
604,39,F,"Lake Jeffery, Delaware",17,70.03,190,0
605,21,F,"Richardsonview, Wyoming",18,19.48,116,0
606,49,M,"Michelleborough, Alaska",9,97.49,322,1
607,55,F,"Kington, Virginia",14,157.96,214,1
608,52,F,"North Alexachester, New Hampshire",16,152.94,144,0
609,39,F,"Amberburgh, Washington",13,20.06,342,1
610,35,M,"Smithtown, Massachusetts",9,174.07,266,0
611,32,F,"Bellmouth, Rhode Island",8,183.86,162,1
612,18,M,"Pamelamouth, Massachusetts",5,185.08,56,1
613,26,F,"New Gregory, Arkansas",6,143.24,323,0
614,59,M,"Loganville, Oklahoma",16,137.05,166,1
615,32,F,"Lake Danielchester, Colorado",5,140.42,18,0
616,45,M,"East Tammy, Nevada",3,53.21,157,0
617,21,M,"Dianeburgh, New Mexico",17,157.23,10,1
618,44,F,"Lynchbury, Virginia",9,38.44,113,0
619,21,M,"Hernandezberg, West Virginia",2,66.93,346,1
620,64,M,"Lake Lancechester, Montana",19,164.63,205,1
621,50,M,"Lake Victorshire, Utah",11,34.78,59,0
622,67,M,"South Michael, Delaware",8,104.71,282,1
623,49,F,"Torresport, Florida",1,149.98,121,1
624,68,M,"Port Matthew, Georgia",13,189.13,358,0
625,54,M,"Brownshire, Massachusetts",18,32.67,257,0
626,43,F,"Donovanhaven, Montana",2,91.64,294,0
627,43,M,"South Jorge, Utah",9,120.59,120,0
628,45,F,"Port Brianchester, South Dakota",10,37.95,288,1
629,53,M,"West Craigview, California",11,119.74,342,0
630,69,M,"Carpenterchester, Rhode Island",7,107.26,106,0
631,63,F,"Lake Patricia, Massachusetts",4,196.29,194,1
632,61,M,"Lake Kristin, Alabama",8,121.98,198,1
633,26,M,"Richardsonland, Idaho",12,25.61,57,0
634,52,M,"Sethfurt, Missouri",7,177.01,204,1
635,44,M,"Michaelhaven, Montana",6,114.79,291,1
636,60,F,"North James, Alaska",14,91.25,38,1
637,32,F,"Patrickfurt, Iowa",16,27.87,184,1
638,67,F,"Michaelburgh, Rhode Island",6,186.5,265,1
639,60,F,"Justinville, Colorado",7,39.6,169,1
640,42,M,"Pamelachester, South Carolina",10,148.25,73,0
641,61,F,"New Christian, Michigan",19,139.04,155,1
642,55,M,"South John, Indiana",4,110.48,290,1
643,39,F,"Port Amanda, Arkansas",19,32.07,158,1
644,44,M,"Warnermouth, Georgia",11,21.92,8,1
645,20,M,"Karenmouth, Georgia",17,23.15,160,0
646,69,M,"Howardview, Washington",2,163.3,4,1
647,32,F,"Danielstad, Kansas",3,84.05,229,1
648,41,M,"North Dianahaven, Colorado",11,153.37,27,1
649,45,M,"Lake Rodneyfurt, Oregon",4,116.9,159,0
650,31,M,"Lake Josephfurt, Nevada",18,89.57,269,1
651,56,M,"Port Daniel, Montana",19,75.08,16,0
652,61,F,"Dawnport, Washington",9,174.53,7,0
653,26,M,"East Michael, Tennessee",11,119.6,306,1
654,54,M,"Kendraland, Wisconsin",7,66.74,350,1
655,69,F,"Williamberg, Vermont",4,187.68,166,1
656,27,F,"Kimberlyhaven, Wyoming",6,33.76,257,0
657,61,F,"South Barbara, Delaware",3,172.88,202,1
658,58,F,"South Noah, Kansas",9,67.12,266,0
659,43,M,"Vanessamouth, New Hampshire",17,164.91,58,0
660,65,F,"East Adamshire, Idaho",11,135.73,86,0
661,21,F,"Lake Brandimouth, Hawaii",19,99.86,173,0
662,63,M,"Lopezton, Michigan",4,197.55,165,1
663,62,M,"East Zachary, New York",10,10.01,161,1
664,28,F,"Mirandafurt, Montana",16,122.6,288,1
665,43,M,"Mathismouth, New Hampshire",7,45.65,248,1
666,31,F,"North Staceymouth, South Carolina",1,90.76,269,1
667,49,M,"Davidland, Louisiana",12,11.92,305,1
668,49,F,"Port Alyssaborough, Pennsylvania",5,130.26,304,1
669,49,M,"Port Rhonda, Connecticut",6,193.3,52,0
670,35,M,"Kathrynburgh, Oklahoma",7,12.03,53,0
671,26,M,"South Andrew, New York",6,104.46,144,0
672,50,F,"East Kevin, New Hampshire",7,32.39,57,1
673,62,F,"Salazarchester, Montana",7,117.82,128,1
674,54,F,"East Aprilfurt, Iowa",5,31.1,37,0
675,64,M,"East Davidland, Minnesota",2,35.14,53,0
676,35,M,"Davisshire, Oklahoma",16,76.04,204,1
677,61,F,"North Zoe, Nevada",16,70.49,208,1
678,61,F,"West David, Pennsylvania",7,174.81,163,1
679,62,M,"Franklinport, Massachusetts",18,198.63,211,1
680,37,F,"Kendraburgh, California",4,195.15,316,0
681,38,M,"Adambury, Massachusetts",12,89.61,32,1
682,68,M,"Floresshire, Alabama",2,93.48,137,0
683,61,F,"West Kurtstad, Alabama",12,135.24,138,0
684,45,F,"South Kelli, Hawaii",17,78.87,155,1
685,61,F,"Scotttown, Vermont",1,110.02,303,0
686,37,M,"Lake Teresa, Missouri",7,48.77,309,1
687,51,F,"Nixontown, Missouri",17,30.02,345,0
688,28,F,"East Angela, New Mexico",8,144.95,174,1
689,59,M,"South Johnshire, Washington",3,70.76,185,1
690,41,M,"South Colleenstad, Oregon",1,90.26,343,0
691,44,F,"Ericfort, New York",7,120.58,342,1
692,55,M,"Anthonyfort, Illinois",1,155.59,321,1
693,23,F,"Dustinview, Nevada",14,34.39,213,0
694,40,M,"Hannahfurt, Connecticut",6,153.28,190,1
695,60,F,"Lake Dianeburgh, Arkansas",13,74.38,149,0
696,19,F,"South Brooke, Nevada",2,91.22,263,1
697,36,M,"Gibsonhaven, Ohio",8,192.52,95,0
698,50,F,"Lisafort, West Virginia",10,75.98,117,0
699,23,F,"Knightmouth, New Hampshire",15,162.92,238,1
700,38,F,"Port Shelleyshire, Connecticut",16,154.36,237,1
701,21,M,"North Rickside, New York",9,105.06,357,0
702,50,M,"Lewischester, Idaho",8,179.77,64,0
703,36,F,"East Sarahport, West Virginia",14,111.93,320,0
704,35,M,"Lake Savannah, New Hampshire",3,138.85,111,0
705,22,F,"North Mary, Ohio",10,67.49,44,0
706,63,F,"Adamsborough, Tennessee",7,108.43,250,0
707,65,M,"New Mary, Rhode Island",13,161.93,218,0
708,51,F,"Lake Daniellefort, Oregon",11,190.06,186,1
709,38,M,"Hensonfort, Idaho",18,169.5,282,0
710,41,M,"Oconnorberg, South Carolina",11,183.52,19,1
711,24,M,"Pinedaport, Illinois",12,30.12,58,0
712,63,M,"Richardmouth, Maryland",2,50.83,272,1
713,45,M,"Matthewmouth, Delaware",18,82.1,30,0
714,21,F,"Parkston, Arkansas",18,35.28,119,1
715,59,F,"Cindytown, Oregon",12,135.93,284,0
716,42,M,"South Abigailview, Michigan",9,108.44,21,0
717,37,F,"Tatestad, Kentucky",11,179.52,89,1
718,66,M,"South Charles, Mississippi",17,66.37,201,1
719,36,M,"Harristown, Rhode Island",2,112.74,151,0
720,40,M,"Buckleystad, Minnesota",9,102.42,51,0
721,42,M,"New Brian, Connecticut",19,184.78,249,1
722,66,F,"New Kristintown, Colorado",18,60.92,324,1
723,22,F,"Elizabethland, Oregon",5,103.4,185,1
724,51,F,"West Josephborough, Colorado",9,45.93,40,0
725,58,F,"Ryanchester, Oregon",11,46.68,271,0
726,69,F,"West Crystalfort, Oregon",2,193.18,315,1
727,57,F,"West Becky, Tennessee",11,57.5,288,0
728,66,M,"North William, Delaware",8,20.15,139,0
729,25,F,"New Russell, New Hampshire",11,152.93,346,1
730,57,F,"Susanmouth, Ohio",2,105.08,319,1
731,58,M,"Foleymouth, Arkansas",19,108.1,37,0
732,22,F,"Lake Derekbury, Colorado",4,11.9,199,0
733,38,F,"Lake Michael, Oklahoma",9,56.92,52,1
734,31,M,"West Cynthiaberg, Wyoming",14,108.69,338,0
735,66,F,"Bennettfort, Oklahoma",15,184.99,245,0
736,18,M,"Dickersonside, Tennessee",4,105.46,293,1
737,62,F,"Austinton, Nebraska",17,163.04,291,1
738,25,F,"Brownbury, Hawaii",8,134.89,267,1
739,39,M,"New Garybury, Illinois",17,191.61,120,1
740,45,F,"Kaylahaven, North Carolina",18,154.47,198,0
741,19,M,"Port Mariofort, New Jersey",8,187.18,1,1
742,47,M,"New Heatherfort, Connecticut",1,135.42,231,0
743,65,M,"Jamesland, Connecticut",17,142.26,282,1
744,18,M,"Floresland, Maine",17,150.53,331,1
745,22,F,"Emilyberg, Alabama",6,114.61,63,0
746,47,F,"South Lorishire, North Carolina",10,78.04,63,0
747,52,F,"East Sara, Massachusetts",3,112.26,163,0
748,50,M,"South Jaclyn, Missouri",11,88.98,140,0
749,50,F,"Port Gary, Minnesota",9,34.87,330,1
750,41,M,"Nielsenfort, Indiana",15,34.07,323,0
751,20,M,"New Miatown, Idaho",14,120.45,94,1
752,35,M,"Steventon, Vermont",10,152.96,252,1
753,18,M,"Jesuschester, Missouri",11,161.58,206,0
754,18,F,"East Marcushaven, Kansas",6,42.25,105,1
755,43,M,"Anthonychester, Rhode Island",1,190.83,249,1
756,50,M,"Port Pattyland, Louisiana",9,79.33,233,0
757,57,F,"New Joseberg, Vermont",18,24.64,275,1
758,63,F,"Larrychester, South Carolina",2,54.84,333,1
759,45,F,"North Sara, Virginia",2,27.53,9,1
760,36,M,"Stephaniefurt, Rhode Island",17,150.47,190,0
761,35,F,"Jeffreyview, Colorado",7,95.07,204,1
762,21,F,"North Joshuaview, Idaho",15,162.13,348,1
763,54,M,"Port Daisy, Delaware",14,49.24,315,1
764,23,F,"Riggsburgh, Connecticut",14,123.9,190,0
765,51,M,"Guzmanfort, Washington",19,16.52,276,1
766,29,F,"Port Rachaelfort, Mississippi",10,167.02,63,1
767,59,M,"South Colton, Alabama",13,154.98,180,0
768,48,F,"Villarrealton, California",11,20.87,226,0
769,26,F,"Williamsbury, Colorado",16,151.6,326,1
770,62,M,"East Johnmouth, Maine",8,172.8,336,1
771,33,F,"Lake Cindyland, Utah",15,57.53,179,0
772,30,F,"Petersonchester, New Hampshire",14,182.34,42,0
773,64,M,"Kristenshire, North Carolina",11,16.96,124,0
774,26,M,"Youngfurt, Kansas",7,101.19,74,1
775,50,M,"North Donnafurt, New Jersey",16,194.13,202,0
776,69,M,"West Savannah, Massachusetts",15,150.01,80,0
777,22,F,"Port Jessicaside, South Dakota",11,38.42,90,0
778,47,M,"Woodwardfort, Wyoming",10,92.76,232,1
779,41,M,"Lake Crystal, Pennsylvania",14,118.85,60,0
780,18,M,"Bentleyfurt, Kentucky",8,190.77,82,1
781,54,M,"Boyerchester, Vermont",1,94.6,318,1
782,38,M,"Hillton, Pennsylvania",8,198.36,249,0
783,52,M,"East Melissabury, New Mexico",7,174.97,302,0
784,27,M,"Blevinsshire, New Hampshire",9,37.28,34,1
785,27,M,"South Danielview, Wisconsin",3,101.34,45,0
786,46,M,"Kathleenchester, West Virginia",5,124.05,77,1
787,27,F,"Lopezbury, Florida",3,126.87,28,0
788,45,F,"Orozcomouth, Ohio",9,97.04,131,1
789,30,M,"Lindseyshire, Florida",18,154.25,14,1
790,66,M,"North Timothy, Minnesota",1,112.79,130,1
791,69,F,"Elizabethfurt, Nebraska",19,62.65,263,0
792,66,M,"Elizabethfort, Wisconsin",9,51.86,53,0
793,31,M,"Ronaldbury, South Carolina",12,75.89,8,0
794,61,M,"Port Williamton, Colorado",8,93.45,44,1
795,55,M,"East Ronald, Maryland",13,36.13,191,0
796,56,M,"Smithchester, Arizona",15,151.94,275,0
797,39,M,"Lake Michaela, New Hampshire",12,176.89,45,0
798,67,M,"Kyleville, Missouri",11,64.25,254,1
799,41,F,"Christinahaven, Nevada",11,189.1,312,0
800,61,F,"New Katherineport, Alabama",3,76.36,142,1
801,63,M,"East Kerryshire, Hawaii",13,51.96,245,1
802,69,M,"Poncehaven, Minnesota",17,111.33,100,1
803,47,F,"Nicholasberg, Texas",3,64.66,331,0
804,56,M,"Port Vanessa, Alabama",3,173.68,12,1
805,20,M,"North Andrew, New Hampshire",11,199.34,123,0
806,59,F,"Danastad, Maryland",2,26.36,150,0
807,66,M,"Port Michael, Tennessee",5,66.57,48,0
808,24,F,"Deborahborough, Pennsylvania",18,189.13,170,1
809,49,M,"Nathanton, Mississippi",5,167.28,247,0
810,45,M,"Nathanmouth, Florida",9,28.1,111,0
811,66,M,"North Aaron, California",12,168.12,145,0
812,31,M,"South Lisafurt, Georgia",16,39.0,177,0
813,23,F,"Brittanyborough, Maryland",10,34.62,334,0
814,58,M,"Parrishland, Delaware",2,147.1,278,1
815,66,M,"Breannaview, California",3,159.64,341,1
816,42,M,"Port Jenniferhaven, Indiana",15,194.2,56,0
817,59,M,"East Ericshire, West Virginia",12,67.54,180,0
818,54,M,"South Steventown, North Dakota",1,57.12,338,0
819,51,M,"Lake Andrewtown, Louisiana",18,138.43,103,1
820,64,F,"Kathyland, Kentucky",13,179.45,154,0
821,67,F,"Jerrybury, New Hampshire",8,67.03,16,1
822,44,F,"Tammyside, Arizona",5,172.14,82,0
823,53,M,"Stevensberg, New Hampshire",2,180.67,39,1
824,44,M,"Kathrynburgh, Nevada",10,129.87,148,1
825,31,F,"Jacksonside, Kansas",10,76.08,277,0
826,46,M,"Lake Jamie, South Dakota",13,98.18,217,1
827,39,M,"West Kirkmouth, Indiana",17,145.36,27,1
828,47,F,"North Phyllishaven, California",1,180.62,272,0
829,62,F,"Jeffreyburgh, Maryland",4,166.96,181,0
830,19,M,"Lake Jay, Nevada",13,156.37,98,0
831,53,M,"Jordanmouth, Nebraska",7,67.3,80,0
832,69,M,"East Joseph, Arkansas",10,163.06,176,0
833,23,M,"Alexanderland, Illinois",16,26.71,267,0
834,47,M,"Welchport, West Virginia",16,178.0,49,1
835,29,F,"Port Victoria, Nevada",7,158.29,280,0
836,58,M,"East Audrey, California",5,115.9,288,0
837,67,M,"North Michelle, North Dakota",12,143.77,187,0
838,19,M,"Spearsburgh, Oregon",17,71.04,262,0
839,41,F,"Lake Barbaratown, Michigan",5,28.09,170,0
840,25,M,"New Allison, Pennsylvania",19,92.34,202,0
841,18,M,"Port Alyssaborough, Arizona",5,30.98,347,1
842,34,F,"Lake Michael, Kentucky",18,144.99,353,0
843,57,F,"Bishopview, Georgia",3,104.81,175,1
844,42,F,"Garcialand, Maine",15,25.68,167,0
845,46,F,"Steveview, Arkansas",3,164.92,165,1
846,21,M,"North Raymond, Connecticut",2,107.12,5,0
847,64,F,"New Jeremiah, Minnesota",19,102.31,59,0
848,37,F,"New Annetteberg, Alaska",12,73.25,351,1
849,43,F,"Lake Elizabeth, Texas",13,103.43,34,1
850,42,F,"Kevinburgh, Washington",9,186.59,299,0
851,29,F,"Catherineborough, Idaho",5,108.74,147,0
852,32,M,"New Hannahhaven, Nebraska",3,38.95,156,1
853,19,F,"East Cynthia, Rhode Island",19,55.58,347,1
854,37,M,"North Anthony, North Carolina",3,110.81,265,1
855,68,M,"North Jeffrey, Florida",18,76.34,49,1
856,59,F,"Moorehaven, California",11,53.7,225,0
857,19,M,"Jamesfurt, Oklahoma",19,100.94,331,0
858,34,F,"North Jamesmouth, Tennessee",12,34.56,337,0
859,47,F,"East Gary, Indiana",9,196.48,331,1
860,32,M,"Port Christine, Maryland",3,136.6,214,1
861,36,F,"Wendyborough, Rhode Island",11,106.02,12,1
862,68,M,"Hallchester, New Jersey",12,168.04,36,1
863,61,M,"South Christineview, Wisconsin",7,105.73,27,0
864,42,M,"West Shannon, Illinois",11,175.24,250,1
865,66,M,"East Todd, Oklahoma",3,147.06,121,1
866,21,F,"Andradehaven, New Mexico",2,122.94,159,0
867,25,F,"Middletonchester, Idaho",18,160.32,184,0
868,39,M,"Lake Terri, South Dakota",19,61.99,273,0
869,25,M,"West Jennifer, Nevada",18,134.05,183,1
870,31,M,"Jenniferside, Hawaii",1,157.25,325,0
871,44,M,"Tylerberg, Maryland",8,37.07,354,1
872,36,F,"Taylorport, Connecticut",9,120.53,154,1
873,49,M,"West Gregoryfort, Georgia",4,119.28,305,0
874,43,F,"Avilashire, Maryland",16,187.99,306,0
875,61,F,"North Robertside, Montana",3,120.71,281,0
876,20,F,"Tylerville, North Carolina",15,144.41,113,1
877,41,F,"Collinsborough, South Dakota",6,63.47,362,0
878,33,F,"Lake Ashley, Colorado",17,186.55,119,0
879,39,M,"Joeborough, Wyoming",3,177.62,201,0
880,43,M,"New Briantown, Nebraska",15,79.43,329,1
881,43,F,"West Thomas, Idaho",3,33.71,148,0
882,50,M,"South Kevin, Maine",11,119.74,128,0
883,37,M,"Montoyamouth, Alabama",6,141.75,149,1
884,18,M,"North Kimberlyton, Alabama",6,186.16,24,0
885,31,M,"Williamsland, Massachusetts",8,36.9,106,0
886,34,F,"Lake Joseph, West Virginia",7,140.08,42,0
887,40,M,"Lake Rebeccaberg, South Dakota",3,111.6,187,0
888,33,M,"Reyesport, Nebraska",6,75.03,317,0
889,32,F,"Lake Carrie, Montana",5,93.59,224,0
890,18,M,"Travisburgh, Alabama",8,185.11,137,1
891,69,M,"Bradleyburgh, Vermont",13,98.54,315,0
892,30,M,"West Lancemouth, Utah",12,21.63,288,1
893,48,M,"West Danielshire, Michigan",18,187.58,358,0
894,47,M,"Deleonstad, Connecticut",4,101.62,229,0
895,32,M,"South Bonnieville, California",7,150.84,206,1
896,50,F,"Mcmahonville, Kentucky",10,70.84,355,0
897,52,F,"West Gregoryfurt, New York",11,75.93,261,1
898,67,M,"Lake Carly, West Virginia",9,126.04,325,0
899,27,M,"Brandonstad, Oregon",8,101.03,244,1
900,41,F,"Port Sheila, Utah",5,180.61,95,1
901,29,M,"West Anne, Louisiana",10,33.67,202,0
902,43,M,"Leachfurt, Arizona",12,160.8,57,1
903,62,F,"South Steven, Texas",16,84.01,274,0
904,48,M,"Wrightside, North Carolina",16,78.91,188,1
905,67,M,"Lake Terri, Arkansas",19,119.06,112,0
906,18,F,"New Victorberg, Vermont",5,135.81,55,0
907,52,F,"Jamesmouth, Delaware",16,189.16,177,1
908,35,F,"Nicholasmouth, Ohio",1,76.4,199,0
909,22,F,"West Timothy, Ohio",14,98.58,299,1
910,27,F,"Port Lindseymouth, Florida",16,187.01,348,0
911,64,F,"North Brianport, Maine",11,94.6,170,1
912,45,M,"Palmerton, Georgia",19,60.45,188,1
913,49,F,"Mccannfurt, Alabama",7,120.1,281,1
914,32,M,"North Jeremy, Illinois",19,180.79,5,0
